id,name,sku,size,category,page,image_path,catalogs,description,inset_path,jaw_path,original_image_path
furn_p59_r02,Bedside Screen 3 Panels,10212,Overall approx. size : 1650mm(H)x 2400mm(W),Hospital Furniture,59,dataset/processed/furn_p59_r02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 59, ""image_path"": ""dataset/processed/furn_p59_r02_full.png""}]",Overall approx. size : 1650mm(H)x 2400mm(W) M.S. tubular construction in three section Mounted on 50 mm dia. castors With spring wire for curtain cloth Finish: Epoxy Powder Coated,,dataset/processed/furn_p59_r02_jaw.png,dataset/processed/furn_p59_r02.png
furn_p59_r03,Bedside Screen 4 Panels,10213,Overall approx. size : 1680mm(H)x 2450mm(W),Hospital Furniture,59,dataset/processed/furn_p59_r03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 59, ""image_path"": ""dataset/processed/furn_p59_r03_full.png""}]",Overall approx. size : 1680mm(H)x 2450mm(W) M.S. tubular construction in four section Mounted on 50 mm dia. castors With spring wire for curtain cloth Finish: Epoxy Powder Coated,,dataset/processed/furn_p59_r03_jaw.png,dataset/processed/furn_p59_r03.png
furn_p59_r04,Foot Step,10214,Standard Size,Hospital Furniture,59,dataset/processed/furn_p59_r04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 59, ""image_path"": ""dataset/processed/furn_p59_r04_full.png""}]",M.S. Tubular construction. M.S. Top with superimposed rubber matting. Legs with rubber stumps . Epoxy Powder Coated.,,dataset/processed/furn_p59_r04_jaw.png,dataset/processed/furn_p59_r04.png
furn_p60_l00,Foot Step,10215,Standard Size,Hospital Furniture,60,dataset/processed/furn_p60_l00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 60, ""image_path"": ""dataset/processed/furn_p60_l00_full.png""}]",M.S. Tubular construction. M.S. Top with superimposed rubber matting. Legs with rubber stumps . Epoxy Powder Coated.,,dataset/processed/furn_p60_l00_jaw.png,dataset/processed/furn_p60_l00.png
furn_p60_l01,Wash Basin Stand,10216,Stainless Steel Basin of approx. 35cm dia.,Hospital Furniture,60,dataset/processed/furn_p60_l01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 60, ""image_path"": ""dataset/processed/furn_p60_l01_full.png""}]",M.S. Tubular construction. Mounted on Five legs plastic/polymer base with 50mm dia castors. Stainless Steel Basin of approx. 35cm dia. Epoxy Powder Coated Also available in SS construction.,,dataset/processed/furn_p60_l01_jaw.png,dataset/processed/furn_p60_l01.png
furn_p60_l02,Wash Basin Stand,10217,Two Stainless Steel Basins of approx. 35cm dia. Each,Hospital Furniture,60,dataset/processed/furn_p60_l02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 60, ""image_path"": ""dataset/processed/furn_p60_l02_full.png""}]",M.S. Tubular construction. Mounted on Five legs plastic/polymer base with 50mm dia castors. Two Stainless Steel Basins of approx. 35cm dia. Each Epoxy Powder Coated Also available in SS construction.,,dataset/processed/furn_p60_l02_jaw.png,dataset/processed/furn_p60_l02.png
furn_p60_l03,Revolving Stool Delux,10218,Standard Size,Hospital Furniture,60,dataset/processed/furn_p60_l03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 60, ""image_path"": ""dataset/processed/furn_p60_l03_full.png""}]",Four legs M.S. tubular construction. M.S. foot rest ring. SS revolving top adjustable height with M.S. screw mechanism. Epoxy Powder Coated.,,dataset/processed/furn_p60_l03_jaw.png,dataset/processed/furn_p60_l03.png
furn_p60_l04,Revolving Stool,10219,Standard Size,Hospital Furniture,60,dataset/processed/furn_p60_l04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 60, ""image_path"": ""dataset/processed/furn_p60_l04_full.png""}]",Three legs M.S. tubular construction. SS revolving top adjustable height with M.S. screw mechanism. Epoxy Powder Coated.,,dataset/processed/furn_p60_l04_jaw.png,dataset/processed/furn_p60_l04.png
furn_p61_r00,Revolving Stool Stainless Steel,10224,Standard Size,Hospital Furniture,61,dataset/processed/furn_p61_r00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 61, ""image_path"": ""dataset/processed/furn_p61_r00_full.png""}]",Four legs stainless steel tubular construction. SS foot rest ring. SS revolving top adjustable height with M.S. screw mechanism.,,dataset/processed/furn_p61_r00_jaw.png,dataset/processed/furn_p61_r00.png
furn_p61_r01,Visitor Stool,10225,Overall size 12” x 12” x 20” (L x W x H),Hospital Furniture,61,dataset/processed/furn_p61_r01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 61, ""image_path"": ""dataset/processed/furn_p61_r01_full.png""}]",M.S. tubular frame with M.S. top. Overall size 12” x 12” x 20” (L x W x H) Legs with rubber stumps. Epoxy Powder Coated.,,dataset/processed/furn_p61_r01_jaw.png,dataset/processed/furn_p61_r01.png
furn_p61_r02,Crash Cart Trolley,10054,Overall approx size: 940mm x 490mm x 1535mm (L x W x H).,Hospital Furniture,61,dataset/processed/furn_p61_r02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 61, ""image_path"": ""dataset/processed/furn_p61_r02_full.png""}]","Overall approx size: 940mm x 490mm x 1535mm (L x W x H). M.S. Tubular frame. Six removeable plastic bins and two polystyrene lockable stronge units with three drawers each. Four swivel castors, 150 mm dia (two with brakes). Complete with corner buffers, Oxygen cylinder holder, SS IV rod, SS Top & shelves, cardiac massage board and electric lamp. Epoxy Powder Coated.",,dataset/processed/furn_p61_r02_jaw.png,dataset/processed/furn_p61_r02.png
furn_p61_r03,Crash Cart Trolley Stainless Steel,10055,Overall approx size: 940mm x 490mm x 1535mm (L x W x H).,Hospital Furniture,61,dataset/processed/furn_p61_r03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 61, ""image_path"": ""dataset/processed/furn_p61_r03_full.png""}]","Overall approx size: 940mm x 490mm x 1535mm (L x W x H). Stainless steel Tubular frame. Six removeable plastic bins and two polystyrene lockable stronge units with three drawers each. Four swivel castors, 150 mm dia (two with brakes). Complete with corner buffers powder coated oxygen cylinder holder, SS IV rod, SS Top & shelves, cardiac massage board and electric lamp.",,dataset/processed/furn_p61_r03_jaw.png,dataset/processed/furn_p61_r03.png
furn_p61_r04,Cylinder Trolley,10065,Standard Size,Hospital Furniture,61,dataset/processed/furn_p61_r04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 61, ""image_path"": ""dataset/processed/furn_p61_r04_full.png""}]",M.S. Tubular construction M.S. base. 10 cms dia Rubber wheels (2 nos) Epoxy Powder Coated.,,dataset/processed/furn_p61_r04_jaw.png,dataset/processed/furn_p61_r04.png
furn_p62_l00,Dressing Trolley,10066,Overall Size 76 x 45 x 81 cms,Hospital Furniture,62,dataset/processed/furn_p62_l00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 62, ""image_path"": ""dataset/processed/furn_p62_l00_full.png""}]","Overall Size 76 x 45 x 81 cms M.S. Tubular construction. Stainless Steel top & shelf. Four side guard railing on both shelves. Mounted on 100mm dia Castors. With Stainless Steel bucket, basin & push handle. Epoxy Powder Coated",,dataset/processed/furn_p62_l00_jaw.png,dataset/processed/furn_p62_l00.png
furn_p62_l01,Dressing Trolley All SS,10067,Overall Size 76 x 45 x 81 cms,Hospital Furniture,62,dataset/processed/furn_p62_l01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 62, ""image_path"": ""dataset/processed/furn_p62_l01_full.png""}]","Overall Size 76 x 45 x 81 cms Stainless Steel Tubular construction. Stainless Steel top & shelf. Four side guard railing on both shelves. Mounted on 100mm dia Castors. With Stainless Steel bucket, basin & push handle.",,dataset/processed/furn_p62_l01_jaw.png,dataset/processed/furn_p62_l01.png
furn_p62_l02,Instrument trolley,10068,Overall Size 60L x 45W x 80H cms,Hospital Furniture,62,dataset/processed/furn_p62_l02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 62, ""image_path"": ""dataset/processed/furn_p62_l02_full.png""}]",Overall Size 60L x 45W x 80H cms M.S. Tubular construction with SS top & shelf. Mounted on 50mm dia Castors. Three side guard railing on upper shelf Epoxy Powder Coated,,dataset/processed/furn_p62_l02_jaw.png,dataset/processed/furn_p62_l02.png
furn_p62_l03,Instrument Trolley All SS,10069,Overall Size 60L x 45W x 80H  cms,Hospital Furniture,62,dataset/processed/furn_p62_l03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 62, ""image_path"": ""dataset/processed/furn_p62_l03_full.png""}]",Overall Size 60L x 45W x 80H  cms SS Tubular construction with SS top & shelf. Mounted on 100mm dia Castors. Three side guard railing on upper shelf Also Available in knock down,,dataset/processed/furn_p62_l03_jaw.png,dataset/processed/furn_p62_l03.png
furn_p62_l04,Mayo's Trolley,10070,Overall Size: 76L x 46W x 81H cms,Hospital Furniture,62,dataset/processed/furn_p62_l04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 62, ""image_path"": ""dataset/processed/furn_p62_l04_full.png""}]","Overall Size: 76L x 46W x 81H cms Stainless Steel Tray Size approx. 56L x 40W cms Frame made of rectangular tubes mounted on 5 cms castors, height adjust- able by side knob . Epoxy Powder Coated Finish.",,dataset/processed/furn_p62_l04_jaw.png,dataset/processed/furn_p62_l04.png
furn_p63_r00,Mayo's Trolley All S.S,10071,Overall Size: 76L x 46W x 81H cms,Hospital Furniture,63,dataset/processed/furn_p63_r00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 63, ""image_path"": ""dataset/processed/furn_p63_r00_full.png""}]","Overall Size: 76L x 46W x 81H cms Tray Size SS: Approx. 56L x 40W cms Frame work SS rectangular tubes mounted on 5 cms castors, height adjustable by side knob",,dataset/processed/furn_p63_r00_jaw.png,dataset/processed/furn_p63_r00.png
furn_p63_r01,Linen Trolley,10072,Standard Size,Hospital Furniture,63,dataset/processed/furn_p63_r01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 63, ""image_path"": ""dataset/processed/furn_p63_r01_full.png""}]",M.S. Tubular construction. Mounted on 10mm dia castors With removable canvas bag Epoxy Powder Coated Also available in Stainless Steel frame,,dataset/processed/furn_p63_r01_jaw.png,dataset/processed/furn_p63_r01.png
furn_p63_r02,Medicine Trolley with Four Drawers,10073,"Size 28"" x 18"" x 32"" (L x W x H)",Hospital Furniture,63,dataset/processed/furn_p63_r02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 63, ""image_path"": ""dataset/processed/furn_p63_r02_full.png""}]","Size 28"" x 18"" x 32"" (L x W x H) M.S. Tubular frame mounted on 10cms dia castors. Stainless Steel top & shelf . Two Drawers under each shelf . Three side guard rail on upper shelf. Epoxy Powder Coated",,dataset/processed/furn_p63_r02_jaw.png,dataset/processed/furn_p63_r02.png
furn_p63_r03,Instrument Trolley,10074,Overall Size 60 x 45 x 80cms (L x W x H),Hospital Furniture,63,dataset/processed/furn_p63_r03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 63, ""image_path"": ""dataset/processed/furn_p63_r03_full.png""}]",Overall Size 60 x 45 x 80cms (L x W x H) M.S. Tubular construction with SS top & shelf. Mounted on 50mm dia castors. Three side guard railing on upper shelf. Epoxy Powder Coated.,,dataset/processed/furn_p63_r03_jaw.png,dataset/processed/furn_p63_r03.png
furn_p63_r04,Emergency & Recovery Trolley,10075,Overall approx size: 210L x 65W x 65-95H,Hospital Furniture,63,dataset/processed/furn_p63_r04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 63, ""image_path"": ""dataset/processed/furn_p63_r04_full.png""}]","Two sectional radiolucent top. Height adjusted by foot operated hydraulic pump from 660 mm to 860 mm. Gas spring assisted forward tilting & backward tilting position. Complete with corner buffers, synthetic rubber covered handles, sliding x-ray cassette holder, accessories tray, oxygen cylinder holder, SS Telescopic IV rod and swing away SS side rails. Mounted on 15 cms dia (two with brakes) X-ray permeable removable stretcher, back rest raised on ratchet. Overall approx size: 210L x 65W x 65-95H",,dataset/processed/furn_p63_r04_jaw.png,dataset/processed/furn_p63_r04.png
furn_p64_l00,Transfer Trolley System,10076,Standard Size,Hospital Furniture,64,dataset/processed/furn_p64_l00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 64, ""image_path"": ""dataset/processed/furn_p64_l00_full.png""}]",M.S. tubular frame mounted on four swivel castors 15cms dia. The under-carriages can be interlocked lengthwise and the stretcher rolled over from one carriage to another on rollers. Stretcher can be raised at one end on ratchet. SS IV rod with two locations. Gas cylinder provision in one under-carriage. Epoxy Powder Coated.,,dataset/processed/furn_p64_l00_jaw.png,dataset/processed/furn_p64_l00.png
furn_p64_l01,Stretcher Trolley All SS,10077,Overall Size: 213 x 56 x 81cms (L x W x H).,Hospital Furniture,64,dataset/processed/furn_p64_l01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 64, ""image_path"": ""dataset/processed/furn_p64_l01_full.png""}]",Overall Size: 213 x 56 x 81cms (L x W x H). Stainless steel tubular construction with S.S removable stretcher. Mounted on 150mm dia Castors (two with brakes) Both side IV attachment with one SS I.V. double hook rod.,,dataset/processed/furn_p64_l01_jaw.png,dataset/processed/furn_p64_l01.png
furn_p64_l02,Stretcher Trolley Delux,10078,Overall Size: 213 x 56 x 81cms (L x W x H).,Hospital Furniture,64,dataset/processed/furn_p64_l02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 64, ""image_path"": ""dataset/processed/furn_p64_l02_full.png""}]",Overall Size: 213 x 56 x 81cms (L x W x H). M.S. tubular construction with M.S. removable stretcher. Mounted on 150mm dia Castors (two with brakes) Both side IV attachment with one SS I.V. double hook rod. Epoxy Powder Coated.,,dataset/processed/furn_p64_l02_jaw.png,dataset/processed/furn_p64_l02.png
furn_p64_l03,Stretcher Trolley,10079,Overall Size:,Hospital Furniture,64,dataset/processed/furn_p64_l03_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 64, ""image_path"": ""dataset/processed/furn_p64_l03_full.png""}]",Overall Size: 213 x 56 x 81cms (L x W x H). M.S. tubular construction with M.S. removable stretcher. Mounted on 100mm dia Castors (two with brakes). Epoxy Powder Coated.,,dataset/processed/furn_p64_l03_jaw.png,dataset/processed/furn_p64_l03.png
furn_p64_l04,Auto Loading Stretcher,10306,Product size : 190 x 54 x 90cm (L x W x H),Hospital Furniture,64,dataset/processed/furn_p64_l04_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 64, ""image_path"": ""dataset/processed/furn_p64_l04_full.png""}]","Product size : 190 x 54 x 90cm (L x W x H) Net weight: 40kg The bearing pressure : < 159kg Dimension of the packing box: 200 x 65 x 30cm Gross weight: 50kg Automatic loading stretcher easy to load and unload from emergency vehicle without lifting. Legs can be fold under cot automatically when rolling into vehicle. When rolling into vehicle legs can be unfold and lock in orerating position as a cot removing from vehicle, left-hand and right-hand control levers unlock front and back legs respectively for knocking down when cot is to be loaded.",,dataset/processed/furn_p64_l04_jaw.png,dataset/processed/furn_p64_l04.png
furn_p65_r00,Wheel Chair Cum Stretcher,10062,Product size : 190 x 59 x 85cm (L x W x H),Hospital Furniture,65,dataset/processed/furn_p65_r00_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 65, ""image_path"": ""dataset/processed/furn_p65_r00_full.png""}]",Product size : 190 x 59 x 85cm (L x W x H) Net weight: 45kg The bearing pressure : < 159kg Dimension of the packing box: 190 x 59 x 85cm Gross weight: 55kg Automatic wheelchair type stretcher is necessary accessory on ambulances and could be folded as wheelchair in narrow stairs or elevators.,,dataset/processed/furn_p65_r00_jaw.png,dataset/processed/furn_p65_r00.png
furn_p65_r01,Head Immobilize,10057,Size: 42 x 26 x 18cm (L x W x H),Hospital Furniture,65,dataset/processed/furn_p65_r01_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 65, ""image_path"": ""dataset/processed/furn_p65_r01_full.png""}]",Size: 42 x 26 x 18cm (L x W x H) Self Weight: 1 kg,,dataset/processed/furn_p65_r01_jaw.png,dataset/processed/furn_p65_r01.png
furn_p65_r02,Spine Board Stretcher,10058,Size: 184 x 45 x 7 cm (L x W x H),Hospital Furniture,65,dataset/processed/furn_p65_r02_full.png,"[{""catalog"": ""Hospital Furniture Catalog"", ""page"": 65, ""image_path"": ""dataset/processed/furn_p65_r02_full.png""}]",Size: 184 x 45 x 7 cm (L x W x H) Self Weight: 7.5kg Load Weight: 159kg,,dataset/processed/furn_p65_r02_jaw.png,dataset/processed/furn_p65_r02.png
